customer_id,age,gender,region,total_orders,avg_order_value,days_since_last_purchase,loyalty_score,complaints,payment_type,tenure_months,is_promo_user,churn
CUST001677,57,Female,Urban,6,37.21,18,0.42,1,PayPal,32,0,0
CUST001678,60,Female,Suburban,9,79.98,31,1.0,0,Bank Transfer,26,0,0
CUST001679,54,Male,Urban,5,82.29,19,1.0,0,Apple Pay,7,0,0
CUST001680,40,Female,Rural,10,20.06,4,0.68,1,Credit Card,18,0,0
CUST001681,49,Male,Suburban,9,50.76,21,1.0,0,Credit Card,10,0,0
CUST001682,44,Male,Urban,7,63.46,71,0.86,0,Bank Transfer,16,0,0
CUST001683,35,Female,Suburban,7,43.09,5,1.0,0,PayPal,20,0,1
CUST001684,48,Female,Rural,8,52.35,35,1.0,0,Bank Transfer,21,0,0
CUST001685,33,Male,Suburban,4,66.63,27,1.0,0,Apple Pay,10,0,0
CUST001686,56,Female,Urban,11,55.43,41,1.0,0,Credit Card,21,0,1
CUST001687,40,Male,Urban,11,53.26,4,1.0,0,Credit Card,17,0,0
CUST001688,47,Male,Rural,8,63.98,85,1.0,0,Credit Card,40,0,1
CUST001689,47,Male,Suburban,9,68.66,29,1.0,0,PayPal,31,0,0
CUST001690,42,Female,Suburban,3,51.45,56,1.0,0,Credit Card,35,0,0
CUST001691,50,Female,Rural,7,13.93,8,0.65,0,Bank Transfer,37,0,0
CUST001692,40,Male,Rural,9,45.5,40,0.87,0,Bank Transfer,8,0,0
CUST001693,53,Female,Rural,8,51.17,45,1.0,0,Credit Card,30,0,0
CUST001694,31,Male,Urban,3,10.0,15,0.66,1,Apple Pay,8,0,0
CUST001695,46,Female,Suburban,5,55.04,14,0.99,0,PayPal,48,0,0
CUST001696,64,Male,Suburban,13,41.67,32,0.87,0,Bank Transfer,29,0,0
CUST001697,34,Male,Suburban,4,45.58,2,0.9,0,Credit Card,7,1,0
CUST001698,38,Female,Suburban,5,31.85,39,0.99,0,Credit Card,21,0,0
CUST001699,50,Male,Urban,11,56.44,1,0.65,0,Credit Card,9,0,0
CUST001700,46,Male,Suburban,4,77.84,6,1.0,0,Credit Card,13,0,0
CUST001701,48,Female,Suburban,7,41.07,32,1.0,0,Credit Card,24,0,0
CUST001702,49,Other,Urban,3,83.17,3,0.65,1,Bank Transfer,11,1,0
CUST001703,51,Male,Suburban,7,33.87,107,0.89,0,Credit Card,15,0,0
CUST001704,56,Male,Urban,12,78.21,60,1.0,0,Apple Pay,37,0,0
CUST001705,49,Male,Urban,4,60.04,29,0.68,1,PayPal,16,0,0
CUST001706,42,Female,Urban,6,68.45,51,0.76,0,Credit Card,8,0,0
CUST001707,51,Male,Urban,8,60.17,65,0.83,1,PayPal,3,0,0
CUST001708,63,Female,Suburban,10,62.83,9,0.76,0,Apple Pay,31,0,0
CUST001709,43,Other,Suburban,5,10.0,56,0.85,0,PayPal,30,0,0
CUST001710,35,Male,Suburban,8,21.6,6,0.67,0,Credit Card,21,0,0
CUST001711,56,Male,Rural,10,46.67,15,1.0,0,Bank Transfer,60,0,0
CUST001712,43,Male,Urban,8,10.96,24,1.0,0,Credit Card,15,0,0
CUST001713,23,Male,Urban,4,47.27,37,1.0,0,PayPal,40,0,0
CUST001714,53,Female,Rural,12,39.13,1,0.91,0,PayPal,10,0,0
CUST001715,39,Male,Urban,7,40.12,10,0.53,0,Credit Card,32,0,1
CUST001716,44,Male,Rural,10,28.94,28,0.71,0,Credit Card,7,0,0
CUST001717,48,Female,Rural,5,44.35,13,0.85,0,Bank Transfer,32,0,0
CUST001718,46,Male,Suburban,8,70.19,44,0.62,1,Bank Transfer,15,0,0
CUST001719,52,Female,Rural,11,24.66,31,1.0,0,PayPal,27,1,0
CUST001720,40,Male,Urban,4,46.2,8,1.0,0,Credit Card,22,0,0
CUST001721,50,Female,Urban,9,42.45,4,0.95,0,Credit Card,30,0,0
CUST001722,42,Female,Suburban,5,10.0,29,0.43,2,Credit Card,2,0,0
CUST001723,52,Female,Urban,5,63.4,17,1.0,0,PayPal,17,0,0
CUST001724,51,Female,Rural,11,54.96,5,0.81,0,Credit Card,39,0,0
CUST001725,35,Male,Urban,5,84.4,11,0.55,0,Credit Card,43,0,0
CUST001726,55,Male,Suburban,6,32.58,10,0.64,0,Credit Card,26,0,0
CUST001727,39,Female,Suburban,4,24.97,3,0.48,1,Bank Transfer,40,0,0
CUST001728,53,Female,Suburban,4,50.43,23,0.52,0,Bank Transfer,16,0,0
CUST001729,48,Male,Urban,5,79.9,43,0.78,1,PayPal,11,0,0
CUST001730,63,Male,Urban,9,63.72,25,0.94,0,Bank Transfer,20,0,0
CUST001731,42,Male,Rural,13,44.63,52,1.0,0,Credit Card,22,0,0
CUST001732,41,Male,Urban,8,87.4,4,0.66,1,Credit Card,25,0,0
CUST001733,44,Male,Rural,6,28.17,17,0.9,1,Bank Transfer,19,0,0
CUST001734,41,Female,Suburban,8,45.6,28,0.73,0,Bank Transfer,19,0,0
CUST001735,52,Male,Suburban,7,82.69,33,0.62,0,Credit Card,33,0,0
CUST001736,28,Male,Suburban,8,46.06,35,0.69,1,PayPal,9,0,0
CUST001737,34,Female,Urban,5,29.58,39,0.61,1,Apple Pay,22,0,0
CUST001738,34,Female,Suburban,8,36.61,31,0.81,0,PayPal,26,0,0
CUST001739,54,Female,Rural,7,24.99,2,0.61,1,PayPal,11,0,0
CUST001740,62,Female,Urban,5,68.57,35,0.97,0,Bank Transfer,15,0,0
CUST001741,43,Male,Rural,6,25.66,38,0.61,0,Credit Card,53,1,0
CUST001742,43,Female,Suburban,8,55.42,150,0.5,0,PayPal,21,0,0
CUST001743,45,Female,Urban,8,42.33,35,0.97,0,Apple Pay,60,1,0
CUST001744,56,Male,Urban,7,10.0,34,1.0,0,Credit Card,20,0,0
CUST001745,35,Female,Rural,4,44.91,21,1.0,0,Credit Card,34,0,0
CUST001746,47,Female,Urban,6,63.56,60,0.6,0,PayPal,5,1,0
CUST001747,54,Male,Rural,7,48.28,172,0.94,0,Credit Card,2,1,0
CUST001748,50,Male,Rural,9,29.23,45,0.98,0,PayPal,8,0,0
CUST001749,46,Male,Urban,12,41.29,28,1.0,0,Credit Card,37,0,0
CUST001750,55,Male,Urban,9,69.64,2,1.0,0,PayPal,15,0,0
CUST001751,18,Male,Suburban,5,80.38,38,1.0,0,PayPal,4,0,0
CUST001752,51,Female,Urban,5,60.27,36,0.52,1,Credit Card,20,0,0
CUST001753,38,Male,Suburban,5,58.49,44,0.54,0,Credit Card,35,0,0
CUST001754,26,Female,Urban,4,52.28,3,0.98,0,Credit Card,9,0,0
CUST001755,50,Female,Suburban,10,19.13,31,0.91,0,Credit Card,36,0,0
CUST001756,58,Female,Suburban,11,69.35,10,0.92,0,Credit Card,6,0,0
CUST001757,43,Female,Urban,6,81.8,42,0.85,0,Credit Card,34,0,0
CUST001758,54,Male,Urban,6,77.06,8,0.73,1,Bank Transfer,11,0,1
CUST001759,61,Male,Urban,11,55.63,34,1.0,0,Bank Transfer,45,0,0
CUST001760,58,Female,Urban,7,74.33,10,0.77,0,Credit Card,51,1,0
CUST001761,61,Female,Suburban,9,67.88,1,0.85,1,Credit Card,25,0,0
CUST001762,52,Female,Rural,8,65.92,30,0.97,0,Credit Card,12,0,0
CUST001763,45,Male,Urban,3,83.72,3,1.0,0,PayPal,60,0,0
CUST001764,28,Female,Suburban,5,51.28,32,0.75,0,Credit Card,10,0,0
CUST001765,42,Male,Suburban,4,23.83,77,0.5,0,Credit Card,56,1,0
CUST001766,36,Female,Urban,10,63.74,104,0.7,0,Credit Card,60,0,0
CUST001767,66,Other,Urban,7,66.16,8,0.91,0,Apple Pay,26,0,0
CUST001768,43,Male,Rural,10,51.34,49,1.0,0,PayPal,7,0,0
CUST001769,46,Female,Suburban,10,77.08,13,0.72,0,Bank Transfer,24,0,0
CUST001770,50,Male,Suburban,4,48.1,69,1.0,0,Credit Card,60,0,0
CUST001771,45,Male,Suburban,8,92.02,46,1.0,0,Credit Card,11,0,0
CUST001772,61,Female,Urban,12,17.78,2,0.91,0,Credit Card,18,0,0
CUST001773,38,Female,Suburban,5,58.39,15,0.58,0,Apple Pay,2,0,0
CUST001774,46,Female,Suburban,6,34.03,12,0.58,1,Credit Card,18,0,1
CUST001775,37,Female,Suburban,7,11.86,46,1.0,0,Credit Card,31,0,0
CUST001776,31,Female,Urban,14,55.16,15,1.0,0,PayPal,8,0,0
CUST001777,38,Female,Urban,7,25.03,34,0.48,0,Bank Transfer,54,0,0
CUST001778,44,Female,Urban,10,56.13,27,1.0,0,Credit Card,5,0,0
CUST001779,40,Male,Rural,9,40.56,111,0.66,0,PayPal,12,0,0
CUST001780,38,Other,Urban,2,86.84,83,0.46,1,Apple Pay,48,1,0
CUST001781,30,Male,Suburban,8,19.85,16,1.0,0,PayPal,17,0,0
CUST001782,44,Female,Urban,6,81.8,38,0.75,0,PayPal,60,0,0
CUST001783,29,Male,Urban,4,62.35,53,1.0,0,PayPal,3,1,1
CUST001784,52,Male,Suburban,4,70.58,68,1.0,0,Bank Transfer,14,0,0
CUST001785,45,Male,Suburban,8,41.36,2,0.98,0,Credit Card,25,0,0
CUST001786,30,Female,Suburban,6,23.36,10,0.53,0,Credit Card,60,1,0
CUST001787,41,Male,Urban,4,30.78,11,0.82,0,Bank Transfer,22,1,0
CUST001788,37,Male,Suburban,6,24.16,17,0.66,0,Credit Card,29,1,0
CUST001789,48,Female,Urban,10,71.47,5,0.83,0,Bank Transfer,19,0,0
CUST001790,58,Female,Urban,12,95.45,20,1.0,0,PayPal,17,0,0
CUST001791,26,Male,Suburban,3,38.7,32,0.75,0,PayPal,11,0,1
CUST001792,46,Male,Urban,4,75.1,20,0.74,0,Credit Card,27,0,1
CUST001793,43,Male,Urban,9,23.44,32,0.77,0,Bank Transfer,15,0,1
CUST001794,51,Male,Suburban,8,53.61,2,0.65,1,PayPal,31,0,0
CUST001795,47,Female,Suburban,8,63.37,62,0.68,0,PayPal,21,0,0
CUST001796,37,Female,Rural,7,16.83,83,0.82,0,Credit Card,14,0,1
CUST001797,41,Female,Urban,5,55.11,28,1.0,0,Bank Transfer,55,0,0
CUST001798,37,Male,Urban,7,77.18,63,0.61,0,Credit Card,10,0,0
CUST001799,55,Female,Urban,12,10.0,4,1.0,0,Credit Card,12,0,0
CUST001800,45,Female,Rural,6,61.37,47,0.78,0,Apple Pay,1,0,0
CUST001801,64,Female,Suburban,6,57.07,3,1.0,0,Bank Transfer,16,0,0
CUST001802,44,Female,Suburban,2,64.33,15,0.91,0,Credit Card,52,0,0
CUST001803,37,Female,Urban,9,50.09,11,0.9,0,Bank Transfer,53,0,0
CUST001804,29,Female,Suburban,3,15.55,26,0.94,1,Credit Card,13,0,0
CUST001805,26,Male,Urban,4,72.82,10,1.0,0,Credit Card,29,0,0
CUST001806,29,Female,Suburban,5,48.35,30,0.89,0,PayPal,34,0,0
CUST001807,47,Female,Rural,5,40.51,13,1.0,0,Credit Card,5,1,0
CUST001808,50,Female,Rural,4,57.4,59,0.51,1,Bank Transfer,44,0,0
CUST001809,29,Male,Suburban,8,65.24,30,0.9,0,Apple Pay,6,0,0
CUST001810,53,Female,Suburban,6,88.42,7,1.0,0,Credit Card,14,0,0
CUST001811,40,Female,Rural,4,42.46,12,1.0,0,Bank Transfer,7,0,0
CUST001812,46,Male,Suburban,10,36.18,56,0.57,0,Credit Card,25,0,0
CUST001813,61,Male,Urban,8,55.48,14,1.0,0,PayPal,9,0,0
CUST001814,53,Female,Suburban,8,58.31,23,0.64,0,Bank Transfer,12,0,0
CUST001815,42,Female,Urban,8,84.38,31,1.0,0,Bank Transfer,38,0,0
CUST001816,36,Female,Suburban,11,20.66,12,0.99,0,Credit Card,13,0,0
CUST001817,23,Male,Suburban,7,50.17,10,1.0,0,Credit Card,19,0,0
CUST001818,37,Female,Suburban,4,82.19,19,0.77,0,Credit Card,6,0,0
CUST001819,42,Male,Urban,4,54.23,7,0.54,0,PayPal,4,0,1
CUST001820,35,Male,Urban,8,82.34,10,1.0,0,PayPal,22,0,0
CUST001821,43,Male,Suburban,5,59.86,1,0.92,0,Credit Card,12,0,0
CUST001822,45,Male,Rural,5,55.29,10,0.95,0,Credit Card,60,0,0
CUST001823,42,Male,Suburban,4,33.8,11,0.43,0,Bank Transfer,60,0,0
CUST001824,38,Male,Urban,9,40.67,97,1.0,0,Credit Card,6,0,0
CUST001825,46,Male,Rural,4,40.32,26,0.5,1,Credit Card,4,1,0
CUST001826,49,Male,Rural,7,15.48,46,0.71,1,Apple Pay,60,0,0
CUST001827,34,Female,Urban,5,53.53,1,0.91,0,Credit Card,27,0,0
CUST001828,59,Female,Urban,5,66.07,3,0.94,0,Bank Transfer,22,0,0
CUST001829,44,Male,Suburban,5,85.69,50,0.96,0,Credit Card,4,0,0
CUST001830,45,Female,Rural,4,46.44,29,0.6,1,Credit Card,60,0,0
CUST001831,52,Male,Rural,8,50.0,6,1.0,0,Credit Card,9,0,0
CUST001832,47,Female,Rural,5,58.63,15,0.85,0,PayPal,34,1,0
CUST001833,54,Male,Suburban,8,30.71,23,0.82,0,PayPal,33,0,0
CUST001834,47,Male,Suburban,7,46.7,55,0.71,0,Credit Card,3,0,0
CUST001835,38,Female,Urban,5,118.21,1,0.61,0,PayPal,11,0,0
CUST001836,48,Female,Urban,8,58.1,27,1.0,0,Credit Card,5,1,1
CUST001837,33,Female,Suburban,7,72.33,37,0.7,0,Credit Card,2,0,0
CUST001838,46,Female,Suburban,8,69.27,114,0.54,1,Apple Pay,16,0,0
CUST001839,44,Female,Suburban,9,20.44,49,0.62,1,Bank Transfer,6,0,1
CUST001840,42,Male,Suburban,11,56.21,9,0.95,0,Bank Transfer,9,0,0
CUST001841,43,Male,Urban,14,63.52,37,0.98,0,PayPal,4,0,0
CUST001842,26,Male,Suburban,5,56.6,43,0.59,0,Credit Card,14,0,0
CUST001843,39,Male,Urban,8,41.9,39,0.76,0,PayPal,60,0,1
CUST001844,45,Female,Urban,12,33.19,51,1.0,0,Bank Transfer,24,0,0
CUST001845,46,Female,Suburban,4,40.48,70,0.68,0,Credit Card,12,0,0
CUST001846,34,Male,Suburban,5,48.04,3,1.0,0,PayPal,18,0,1
CUST001847,57,Female,Rural,9,58.96,3,0.63,0,Credit Card,23,0,0
CUST001848,36,Female,Urban,5,103.62,47,1.0,0,Credit Card,23,0,0
CUST001849,54,Male,Suburban,7,77.93,8,0.79,0,Credit Card,15,0,0
CUST001850,49,Male,Urban,5,80.64,1,0.99,0,Apple Pay,10,0,0
CUST001851,38,Male,Urban,4,35.9,15,0.68,1,Bank Transfer,34,0,0
CUST001852,62,Male,Rural,6,33.46,51,0.46,0,Credit Card,7,0,1
CUST001853,33,Male,Suburban,7,54.2,4,1.0,0,PayPal,35,0,0
CUST001854,54,Female,Rural,7,29.88,33,0.6,1,Credit Card,13,0,0
CUST001855,55,Male,Urban,11,73.85,1,0.74,0,PayPal,44,0,0
CUST001856,38,Male,Rural,2,51.53,3,0.92,0,Bank Transfer,8,0,1
CUST001857,58,Other,Urban,8,72.87,12,0.81,0,PayPal,7,0,0
CUST001858,42,Female,Rural,7,56.4,2,1.0,0,Bank Transfer,20,0,0
CUST001859,47,Female,Urban,7,38.29,56,0.55,0,Credit Card,9,1,0
CUST001860,47,Male,Urban,10,82.39,59,0.75,0,PayPal,60,0,0
CUST001861,43,Male,Suburban,6,36.09,42,0.52,0,PayPal,10,1,0
CUST001862,53,Female,Rural,8,24.95,8,0.73,0,Bank Transfer,8,0,0
CUST001863,52,Male,Urban,7,72.77,22,0.86,1,PayPal,26,0,0
CUST001864,27,Male,Urban,7,89.18,6,0.68,0,Apple Pay,1,1,0
CUST001865,58,Female,Rural,7,47.81,9,0.97,1,Bank Transfer,60,0,0
CUST001866,28,Female,Urban,7,60.5,21,0.49,0,Bank Transfer,30,0,0
CUST001867,55,Male,Urban,6,67.44,39,0.61,1,Bank Transfer,23,0,0
CUST001868,56,Female,Urban,8,63.27,2,0.61,0,Credit Card,10,0,0
CUST001869,34,Male,Urban,6,32.98,10,1.0,0,PayPal,17,0,0
CUST001870,40,Male,Rural,6,20.12,78,0.78,0,PayPal,11,0,0
CUST001871,33,Male,Suburban,7,48.42,16,0.68,0,PayPal,13,1,0
CUST001872,42,Male,Suburban,6,51.6,83,0.97,0,Bank Transfer,37,0,0
CUST001873,41,Male,Rural,4,40.18,142,0.8,1,Credit Card,25,0,1
CUST001874,52,Female,Suburban,5,63.52,22,0.75,0,Credit Card,14,0,0
CUST001875,58,Female,Urban,8,54.83,10,1.0,0,Bank Transfer,3,0,0
CUST001876,58,Female,Urban,7,73.51,46,0.85,0,Credit Card,60,1,0
CUST001877,39,Male,Urban,6,56.53,5,1.0,0,Credit Card,37,0,0
CUST001878,42,Male,Urban,3,103.76,8,0.89,0,Credit Card,10,0,0
CUST001879,28,Male,Rural,8,41.29,46,0.97,0,Bank Transfer,22,0,0
CUST001880,36,Male,Suburban,5,96.81,17,1.0,0,PayPal,8,0,0
CUST001881,54,Male,Urban,3,68.45,6,1.0,0,Apple Pay,10,0,0
CUST001882,61,Female,Suburban,6,45.73,31,0.82,1,Credit Card,9,0,0
CUST001883,32,Female,Suburban,7,32.01,39,1.0,0,Apple Pay,21,0,0
CUST001884,39,Female,Rural,8,16.91,4,0.99,0,Credit Card,10,0,0
CUST001885,44,Male,Rural,7,24.14,9,1.0,0,Credit Card,20,0,0
CUST001886,47,Female,Suburban,5,32.41,7,1.0,0,Credit Card,48,0,0
CUST001887,36,Male,Suburban,6,57.9,14,0.67,0,Credit Card,6,0,0
CUST001888,49,Male,Suburban,6,39.48,43,0.52,0,Credit Card,6,1,1
CUST001889,40,Male,Suburban,5,53.74,37,1.0,0,Credit Card,56,0,1
CUST001890,44,Female,Urban,4,90.77,32,0.52,1,Credit Card,31,0,1
CUST001891,50,Other,Urban,5,57.89,1,0.93,1,Bank Transfer,19,0,0
CUST001892,45,Male,Suburban,6,91.58,4,1.0,0,Credit Card,4,0,0
CUST001893,40,Female,Urban,7,31.78,7,0.57,1,Apple Pay,3,0,0
CUST001894,43,Female,Urban,10,56.39,9,0.71,0,Bank Transfer,8,0,0
CUST001895,44,Male,Suburban,7,39.21,4,1.0,0,Credit Card,21,0,0
CUST001896,41,Male,Urban,3,82.48,15,1.0,0,PayPal,39,0,0
CUST001897,42,Male,Suburban,4,10.0,2,1.0,0,PayPal,21,0,0
CUST001898,60,Other,Suburban,9,21.14,41,0.66,0,Bank Transfer,22,0,0
CUST001899,50,Male,Rural,8,38.28,46,1.0,0,Bank Transfer,43,0,0
CUST001900,42,Female,Suburban,10,81.03,25,1.0,0,PayPal,26,0,0
CUST001901,51,Male,Urban,7,65.42,2,0.77,0,Credit Card,12,1,0
CUST001902,41,Female,Suburban,4,22.97,66,0.85,0,Credit Card,18,0,0
CUST001903,56,Male,Rural,9,20.85,101,0.69,0,Bank Transfer,40,1,0
CUST001904,48,Female,Rural,6,66.77,6,1.0,0,Bank Transfer,23,0,0
CUST001905,43,Female,Urban,7,45.09,36,0.97,0,Bank Transfer,59,0,0
CUST001906,49,Female,Urban,6,37.37,55,0.55,0,PayPal,10,0,0
CUST001907,29,Female,Rural,7,63.64,23,0.59,0,Credit Card,7,0,0
CUST001908,33,Male,Urban,10,84.27,11,0.8,0,Apple Pay,24,0,0
CUST001909,33,Female,Suburban,7,75.48,19,0.62,0,Apple Pay,20,0,1
CUST001910,46,Male,Urban,7,37.2,21,0.8,0,Credit Card,6,0,0
CUST001911,62,Male,Urban,5,23.4,15,1.0,0,Credit Card,11,0,0
CUST001912,67,Female,Urban,10,63.2,79,0.91,0,PayPal,48,0,1
CUST001913,51,Male,Urban,4,68.04,40,0.98,0,Bank Transfer,27,0,0
CUST001914,50,Female,Suburban,7,57.29,8,0.72,0,Credit Card,12,0,0
CUST001915,26,Other,Rural,5,63.65,26,1.0,0,Credit Card,8,0,0
CUST001916,39,Male,Urban,5,18.39,35,0.92,0,PayPal,14,0,0
CUST001917,37,Female,Rural,3,53.76,4,1.0,0,Credit Card,38,0,0
CUST001918,38,Male,Urban,12,33.68,13,0.52,0,Credit Card,20,0,1
CUST001919,43,Male,Suburban,7,67.11,70,0.55,0,PayPal,18,0,0
CUST001920,40,Male,Urban,9,48.6,25,1.0,0,Bank Transfer,40,0,0
CUST001921,25,Female,Rural,10,26.98,7,0.74,0,PayPal,6,0,0
CUST001922,52,Female,Suburban,12,37.8,3,0.7,2,PayPal,9,0,0
CUST001923,34,Female,Suburban,6,21.09,21,0.89,0,PayPal,21,0,0
CUST001924,47,Other,Rural,4,40.65,23,1.0,0,PayPal,18,0,1
CUST001925,65,Male,Suburban,10,34.55,12,0.75,0,Credit Card,15,0,0
CUST001926,35,Male,Rural,8,52.58,29,0.55,1,Credit Card,41,0,0
CUST001927,19,Female,Suburban,10,62.8,2,0.87,1,PayPal,2,0,0
CUST001928,42,Female,Rural,4,67.01,4,0.41,0,Bank Transfer,7,0,0
CUST001929,56,Male,Suburban,10,57.33,23,0.51,1,Bank Transfer,29,0,0
CUST001930,64,Male,Urban,9,72.5,1,0.91,0,PayPal,13,0,0
CUST001931,32,Female,Suburban,3,78.0,63,0.97,0,Apple Pay,60,0,0
CUST001932,49,Female,Urban,4,44.94,4,1.0,0,Bank Transfer,43,0,0
CUST001933,40,Male,Suburban,4,20.23,33,0.93,0,Bank Transfer,13,1,0
CUST001934,43,Male,Suburban,6,54.0,14,0.66,0,Credit Card,28,1,0
CUST001935,71,Female,Suburban,6,21.55,15,0.94,0,Bank Transfer,27,0,0
CUST001936,29,Female,Urban,9,118.89,43,0.95,0,PayPal,52,1,0
CUST001937,47,Male,Urban,9,94.93,20,0.64,1,Bank Transfer,15,0,0
CUST001938,49,Female,Suburban,10,93.28,38,0.73,0,Credit Card,11,0,0
CUST001939,55,Male,Rural,5,41.0,21,0.47,0,PayPal,26,0,0
CUST001940,45,Male,Urban,9,73.21,26,0.94,0,Credit Card,15,0,0
CUST001941,48,Female,Urban,5,48.97,42,0.44,0,Bank Transfer,31,0,1
CUST001942,41,Female,Suburban,11,67.66,28,0.67,0,Bank Transfer,48,0,0
CUST001943,47,Male,Suburban,6,25.69,28,1.0,0,Credit Card,8,1,0
CUST001944,41,Female,Urban,8,10.0,46,0.99,0,Credit Card,10,0,0
CUST001945,51,Female,Urban,4,41.02,89,1.0,0,Bank Transfer,45,0,0
CUST001946,41,Female,Urban,3,25.07,14,0.92,0,PayPal,19,0,0
CUST001947,48,Female,Rural,7,63.65,25,1.0,0,PayPal,19,0,0
CUST001948,44,Female,Urban,12,103.58,2,0.62,0,Bank Transfer,39,0,0
CUST001949,56,Female,Urban,9,26.33,13,1.0,0,Bank Transfer,17,0,0
CUST001950,44,Male,Urban,6,91.0,15,0.9,1,Credit Card,34,1,0
CUST001951,27,Male,Urban,1,82.83,54,0.5,1,PayPal,9,1,0
CUST001952,57,Male,Suburban,11,18.6,21,0.68,0,Bank Transfer,13,0,0
CUST001953,35,Female,Urban,6,50.63,39,0.71,0,Bank Transfer,53,1,0
CUST001954,38,Female,Urban,4,46.08,1,0.77,0,Credit Card,19,0,0
CUST001955,39,Male,Suburban,5,64.96,18,0.56,0,Credit Card,8,0,0
CUST001956,58,Male,Urban,6,30.51,69,1.0,0,Credit Card,8,0,0
CUST001957,23,Female,Urban,3,57.63,7,0.93,0,Apple Pay,18,0,0
CUST001958,76,Male,Rural,8,29.03,1,0.9,0,Credit Card,35,0,0
CUST001959,55,Female,Suburban,6,59.47,17,1.0,0,Credit Card,1,0,0
CUST001960,47,Male,Rural,7,36.53,36,0.81,0,Credit Card,12,0,0
CUST001961,44,Female,Rural,5,31.44,18,0.79,0,Credit Card,28,0,0
CUST001962,47,Female,Suburban,8,45.73,18,1.0,0,PayPal,22,0,0
CUST001963,50,Male,Urban,6,108.87,33,1.0,0,PayPal,26,0,0
CUST001964,51,Male,Suburban,8,41.66,8,1.0,0,PayPal,10,0,0
CUST001965,50,Male,Rural,8,23.34,41,1.0,0,Credit Card,21,0,0
CUST001966,45,Female,Suburban,7,61.67,4,1.0,0,Credit Card,40,0,0
CUST001967,43,Female,Suburban,9,47.13,15,1.0,0,Bank Transfer,13,0,0
CUST001968,43,Male,Urban,7,26.03,32,0.91,0,Credit Card,20,0,0
CUST001969,43,Female,Rural,8,75.7,52,0.45,0,Bank Transfer,27,0,0
CUST001970,56,Female,Suburban,7,42.95,47,1.0,0,Credit Card,10,0,0
CUST001971,50,Male,Rural,10,33.95,38,0.61,0,Credit Card,5,0,0
CUST001972,18,Male,Urban,11,63.84,13,1.0,0,PayPal,12,0,0
CUST001973,51,Female,Urban,8,101.52,3,0.81,1,Bank Transfer,28,0,0
CUST001974,46,Female,Urban,5,19.69,7,0.78,0,Credit Card,10,0,0
CUST001975,44,Female,Suburban,6,55.52,60,1.0,0,PayPal,7,0,0
CUST001976,41,Female,Urban,9,110.09,58,0.77,0,PayPal,32,0,0
CUST001977,56,Female,Urban,9,63.09,90,0.71,0,Credit Card,8,1,1
CUST001978,54,Male,Rural,7,20.23,2,1.0,0,Credit Card,60,0,0
CUST001979,37,Female,Urban,7,45.16,23,0.99,0,Bank Transfer,39,0,0
CUST001980,49,Female,Rural,6,43.31,31,0.78,0,Credit Card,53,0,0
CUST001981,35,Female,Urban,6,91.94,37,0.52,1,PayPal,21,1,0
CUST001982,31,Male,Rural,15,34.57,30,0.63,1,Apple Pay,10,0,1
CUST001983,38,Male,Suburban,5,66.53,44,0.63,0,Credit Card,41,0,1
CUST001984,53,Male,Rural,8,17.03,13,0.91,0,Credit Card,6,0,0
CUST001985,54,Male,Rural,4,16.9,5,0.7,0,Credit Card,2,0,1
CUST001986,50,Male,Urban,7,48.41,6,0.83,0,Credit Card,26,0,0
CUST001987,52,Female,Urban,7,94.51,1,0.53,0,Credit Card,5,0,0
CUST001988,50,Female,Urban,6,61.65,12,1.0,0,PayPal,17,0,0
CUST001989,38,Male,Suburban,4,55.8,2,1.0,0,Bank Transfer,17,0,0
CUST001990,49,Female,Rural,8,44.45,11,0.96,0,PayPal,34,0,0
CUST001991,53,Male,Suburban,7,72.18,29,0.89,0,Bank Transfer,6,0,0
CUST001992,52,Male,Suburban,9,37.8,67,1.0,0,Credit Card,4,0,0
CUST001993,56,Male,Urban,11,76.52,54,1.0,0,Credit Card,16,0,1
CUST001994,52,Female,Rural,8,26.71,8,0.67,0,Credit Card,1,1,0
CUST001995,48,Male,Rural,7,71.73,4,0.79,0,Credit Card,24,0,0
CUST001996,55,Male,Urban,10,40.79,6,1.0,0,Credit Card,23,1,0
CUST001997,44,Male,Suburban,11,32.35,106,1.0,0,Credit Card,23,0,0
CUST001998,36,Female,Urban,4,73.19,23,0.68,0,Bank Transfer,15,0,0
CUST001999,43,Male,Suburban,7,51.6,6,0.75,0,Apple Pay,60,0,0
CUST002000,37,Female,Suburban,3,56.54,55,0.72,0,Credit Card,26,0,0
